task_inputs-model,task_inputs-execution_type,task_inputs-GPU,task_inputs-n_gpus,task_inputs-precision,request_throughput-unit,request_throughput-avg,request_latency-unit,request_latency-avg,request_latency-p95,time_to_first_token-unit,time_to_first_token-avg,time_to_first_token-p95,inter_token_latency-unit,inter_token_latency-avg,inter_token_latency-p95,output_token_throughput-unit,output_token_throughput-avg,output_token_throughput_per_request-unit,output_token_throughput_per_request-avg,output_token_throughput_per_request-p95,num_output_token-unit,num_output_token-avg,num_output_token-p95,num_input_token-unit,num_input_token-avg,num_input_token-p95,input_config-model,input_config-backend,input_config-extra_inputs-max_tokens,input_config-stability_percentage,input_config-concurrency,input_config-synthetic_input_tokens_mean,input_config-synthetic_input_tokens_stddev,input_config-output_tokens_mean
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,4.923368153095214,ns,30431157696.61091,30469728402.15,ns,1044043215.9290909,1442872977.7,ns,29416509.005372163,31671637.799999997,tokens/sec,4923.38008853316,tokens/sec,32.861188265812835,32.94940240240135,tokens,1000.0024242424242,1000.0,tokens,199.65757575757576,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,150,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.33717312223411067,ns,14828032088.314285,14832995920.85,ns,73430348.88571429,85782617.69999999,ns,14769293.410077808,15319534.25,tokens/sec,337.1731222341107,tokens/sec,67.43984520880028,67.50999812515343,tokens,1000.0,1000.0,tokens,199.65714285714284,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,5,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.6107500218329804,ns,16371880155.22353,16377912448.65,ns,116543129.0117647,129413670.8499999,ns,16271340.622158874,17188371.6,tokens/sec,610.7536144801677,tokens/sec,61.08070469802254,61.132797733393225,tokens,1000.0058823529412,1000.0,tokens,199.65882352941176,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,10,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,4.212964446287151,ns,23716024771.68667,23880838600.25,ns,662554714.548,919071888.15,ns,23076423.87204085,23986764.55,tokens/sec,4212.981298144936,tokens/sec,42.16659448616717,42.39138102754205,tokens,1000.004,1000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,100,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.4601312271615263,ns,17118806988.811428,17137636390.4,ns,211087789.96952382,259526715.4,ns,16924545.12411959,17438560.55,tokens/sec,1460.1340083638638,tokens/sec,58.415437696541446,58.51791888233279,tokens,1000.0019047619047,1000.0,tokens,199.6495238095238,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,25,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,6.37741772570374,ns,31308512029.944546,31613988117.65,ns,1345490996.5786364,1878410528.75,ns,29993054.338777263,35568430.1,tokens/sec,6377.403231572545,tokens/sec,31.94083053470019,32.09732909274864,tokens,999.9977272727273,1000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,200,200,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.14902233617753471,ns,33550067345.366665,33566328827.65,ns,421136723.7,510007315.5,ns,16572751.686676672,17348593.15,tokens/sec,298.0446723550694,tokens/sec,59.61240318703983,59.63273693107649,tokens,2000.0,2000.0,tokens,1999.4666666666667,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,5,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.0770596690188634,ns,45786072814.205,47274019335.95,ns,2623992476.31,4610845497.0,ns,21591836.086990997,21394847.3,tokens/sec,2154.1193380377267,tokens/sec,43.68622212759608,43.87414434969636,tokens,2000.0,2000.0,tokens,1999.66,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,50,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.06087290334987354,ns,32852880030.583332,32896506235.1,ns,167532439.0,219039913.7,ns,16350849.220401868,17116996.7,tokens/sec,121.74580669974708,tokens/sec,60.87748605342397,60.90504887221551,tokens,2000.0,2000.0,tokens,1999.3333333333333,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,2,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.031071058107707262,ns,32183045692.0,32186781046.75,ns,115176733.0,116564002.75,ns,16041955.457228614,16834393.25,tokens/sec,62.14211621541452,tokens/sec,62.14452313550371,62.155937910013996,tokens,2000.0,2000.0,tokens,1999.6666666666667,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,1,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,2.118513436517801,ns,114163366263.73734,129587012045.7,ns,6533270205.933333,21115310561.85,ns,53842254.66741239,57184129.0,tokens/sec,4237.026873035602,tokens/sec,17.56654640469751,18.184524863899597,tokens,2000.0,2000.0,tokens,1999.6546666666666,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,250,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.6584188257245664,ns,88028688433.34,95393428691.15,ns,4451410067.86,12029005327.5,ns,41809558.32491465,40392050.0,tokens/sec,3316.837651449133,tokens/sec,22.747813953452514,23.158680262258777,tokens,2000.0,2000.0,tokens,1999.651111111111,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,150,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.14901507276017606,ns,33551619616.166668,33564147059.75,ns,419502535.7,503621687.8,ns,16574345.713089878,17352590.35,tokens/sec,298.0301455203521,tokens/sec,59.609643130803406,59.62115748074213,tokens,2000.0,2000.0,tokens,1999.4666666666667,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,5,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.2457120328240144,ns,40695455478.24,40727279160.4,ns,868663766.34,960269350.75,ns,19923183.57980746,21371460.4,tokens/sec,491.4240656480288,tokens/sec,49.14555379205858,49.178277814623556,tokens,2000.0,2000.0,tokens,1999.58,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,10,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.4837727750194727,ns,66148530017.0875,70016401420.25,ns,3393306275.4425,7576783336.0,ns,31393368.534442328,29814274.8,tokens/sec,2967.5455500389453,tokens/sec,30.252783260261605,30.553358451038022,tokens,2000.0,2000.0,tokens,1999.66,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,100,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.633521407082132,ns,39442862831.48,39597302918.6,ns,1758521047.176,2364941089.6,ns,18851603.987836458,19367116.0,tokens/sec,1267.042814164264,tokens/sec,50.706440753935226,50.87571478787373,tokens,2000.0,2000.0,tokens,1999.616,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,25,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.9438856020607969,ns,99697030282.30333,110965241810.15,ns,5711123702.935,16625367131.0,ns,47015569.80428352,49420466.699999996,tokens/sec,3887.7712041215937,tokens/sec,20.103280872213187,20.88642620773527,tokens,2000.0,2000.0,tokens,1999.66,2000.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,200,2000,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.1665508587256214,ns,30019118777.971428,30041551733.7,ns,74361516.45714286,93614622.0,ns,14979873.881182173,15808881.799999999,tokens/sec,333.1017174512428,tokens/sec,66.6242146386439,66.65033925928329,tokens,2000.0,2000.0,tokens,199.5142857142857,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,5,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.3699244885308492,ns,36481567202.0,36625636043.3,ns,463176622.78,668375746.7,ns,18017862.274714954,19047640.5,tokens/sec,2739.83801766579,tokens/sec,54.822181787878506,54.91101791892694,tokens,1999.992,2000.0,tokens,199.644,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,50,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.06759775453695158,ns,29584560161.92857,29606365897.9,ns,43475019.14285714,51640384.199999996,ns,14777653.776916206,15581932.8,tokens/sec,135.2003374849415,tokens/sec,67.60526131257701,67.65745766089819,tokens,2000.0714285714287,2000.35,tokens,199.28571428571428,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,2,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.03436024667116925,ns,29102204242.42857,29110472500.2,ns,28673262.85714286,30039650.799999997,ns,14544037.508539984,15352515.6,tokens/sec,68.7204933423385,tokens/sec,68.72332038036951,68.74811363788785,tokens,2000.0,2000.0,tokens,199.42857142857142,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,1,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,3.661569569192396,ns,68120966012.937,68392296457.1,ns,1636051391.194,2301762414.55,ns,33257103.510848507,48518978.64999999,tokens/sec,7323.1501230935,tokens/sec,29.359837933151386,29.47264625125889,tokens,2000.003,2000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,250,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,2.4170769716390987,ns,61938392164.36833,62150231155.8,ns,879653195.4316666,1447702944.6,ns,30543359.87804487,34909329.45,tokens/sec,4834.157971739817,tokens/sec,32.2902686814216,32.38104217878324,tokens,2000.0016666666668,2000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,150,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.16664216570628018,ns,30002549950.25714,30011633518.8,ns,72961359.37142856,88704824.0,ns,14972348.605775833,15803432.75,tokens/sec,333.2795702078259,tokens/sec,66.66005059905619,66.67531235362449,tokens,1999.9714285714285,2000.0,tokens,199.5142857142857,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,5,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.29647360625875535,ns,33727072306.1,33730868466.15,ns,116082719.3,133597862.6,ns,16813288.482143156,18382772.2,tokens/sec,592.9472125175107,tokens/sec,59.29954444585117,59.306982020934214,tokens,2000.0,2000.0,tokens,199.63333333333333,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,10,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,2.089086895538742,ns,47832175493.15833,47890515973.05,ns,738038210.055,1005270058.0999999,ns,23557801.060651097,25227356.6,tokens/sec,4178.180754700469,tokens/sec,41.81296040936464,41.86437052983847,tokens,2000.0033333333333,2000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,100,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.7428064567788613,ns,33649726353.68,33711733549.1,ns,210132438.72,298226191.15,ns,16727285.80005412,17532332.0,tokens/sec,1485.6178656007678,tokens/sec,59.43611107717615,59.55303592388274,tokens,2000.0066666666667,2000.0,tokens,199.63333333333333,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,25,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,3.1069342103674726,ns,64285322705.75625,64542106573.2,ns,1286320861.5875,1887996668.25,ns,31513013.43988409,39606978.0,tokens/sec,6213.841235060604,tokens/sec,31.111245640394,31.19463328441823,tokens,1999.99125,2000.0,tokens,199.66,200.0,meta-llama3-70b-instruct,tensorrtllm,2000,999,200,200,0,2000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.2295615258793987,ns,21779386135.755554,21800999145.8,ns,1477881421.8666666,1764648671.8,ns,20321826.540429316,20495177.4,tokens/sec,229.56152587939872,tokens/sec,45.91498307119824,45.933746726255286,tokens,1000.0,1000.0,tokens,6999.577777777778,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,5,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.1789481972266986,ns,41811703289.36,43108882922.25,ns,3258321855.232,4591928142.9,ns,38591957.54913447,24839879.65,tokens/sec,1178.9497691576282,tokens/sec,23.967551933218473,24.794405494382524,tokens,1000.0013333333334,1000.0,tokens,6999.654666666666,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,50,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.09784266594416906,ns,20439322569.85,20545498373.85,ns,555250044.5,731878070.45,ns,19903976.501851853,20187328.55,tokens/sec,97.84266594416906,tokens/sec,48.925453994185375,48.99280152649034,tokens,1000.0,1000.0,tokens,6999.3,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,2,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.05044897918332767,ns,19821453680.4,19831071644.6,ns,380468100.8,382965900.0,ns,19460446.025625627,19894900.8,tokens/sec,50.448979183327666,tokens/sec,50.45039240908721,50.4691040161283,tokens,1000.0,1000.0,tokens,6999.6,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,1,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.4259534678169001,ns,157648116254.82678,192335955121.4,ns,76241151512.16086,110943562560.2,ns,81488408.30177985,42128793.0,tokens/sec,1425.9566758112035,tokens/sec,6.566108578092112,10.252019545031054,tokens,1000.0022497187852,1000.0,tokens,6999.656917885264,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,250,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.427929638213805,ns,99602082513.5388,128921854972.2,ns,18310958576.46232,47605255180.8,ns,81372496.43351,41544628.5,tokens/sec,1427.929638213805,tokens/sec,10.285517269907071,11.150440425374738,tokens,1000.0,1000.0,tokens,6999.658042744657,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,150,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.22950478680440362,ns,21784797776.466667,21798133046.0,ns,1479653988.0666666,1766287172.4,ns,20325469.25765766,20523492.8,tokens/sec,229.5047868044036,tokens/sec,45.90357441140211,45.929570610292174,tokens,1000.0,1000.0,tokens,6999.577777777778,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,5,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.3275172138230179,ns,30401271015.363636,30387303187.4,ns,2065471498.209091,2790131003.0,ns,28364176.84643595,27747954.6,tokens/sec,327.5172138230179,tokens/sec,32.89445103810766,32.936805745431755,tokens,1000.0,1000.0,tokens,6999.645454545454,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,10,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.346085217790595,ns,71296450466.93929,86552519134.4,ns,4494651357.018328,19862605509.0,ns,66868704.18503519,36509128.75,tokens/sec,1346.085217790595,tokens/sec,14.101924098126124,14.385609729684859,tokens,1000.0,1000.0,tokens,6999.6620847651775,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,100,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.8101996122951076,ns,30544750050.945454,32048110770.3,ns,2759126057.3927274,4548710541.5,ns,27813437.43098371,22245211.4,tokens/sec,810.1996122951076,tokens/sec,32.76771510087964,32.997361429680076,tokens,1000.0,1000.0,tokens,6999.665454545455,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,25,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.4273059133453356,ns,129078185254.90439,174012924052.4,ns,47748461203.57593,92682273900.2,ns,81411169.5643334,41583851.449999996,tokens/sec,1427.3059133453355,tokens/sec,8.023174373669777,10.253892198714404,tokens,1000.0,1000.0,tokens,6999.651293588301,7000.0,meta-llama3-70b-instruct,tensorrtllm,1000,999,200,7000,0,1000
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.371765486466074,ns,3644605895.9728813,3646599465.1,ns,419813366.72542375,495472732.9,ns,16204987.584158078,16141427.6,tokens/sec,274.3530972932148,tokens/sec,54.875639205862676,54.922779362081656,tokens,200.0,200.0,tokens,1999.664406779661,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,5,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,5.772383091858499,ns,8599407108.382439,8592552791.65,ns,2496247206.6882925,3017302667.85,ns,30669145.23464395,20192283.9,tokens/sec,1154.4766183716997,tokens/sec,23.263804684868607,23.31790818543995,tokens,200.0,200.0,tokens,1999.658048780488,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,50,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.6028756441706137,ns,3317028077.876923,3320531884.3,ns,167054441.06923077,213955984.75,ns,15829013.250289911,15916222.2,tokens/sec,120.57512883412274,tokens/sec,60.29496753416345,60.36380411060797,tokens,200.0,200.0,tokens,1999.6153846153845,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,2,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.3154406959444782,ns,3169881077.2941175,3172288147.95,ns,111999652.69117647,113424036.85,ns,15366238.314587643,15660929.95,tokens/sec,63.08813918889564,tokens/sec,63.09385895221106,63.125844974929414,tokens,200.0,200.0,tokens,1999.6470588235295,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,1,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,7.664484577930494,ns,31576007547.879272,38143446815.75,ns,3799140234.430182,10530536739.75,ns,139582247.80627683,1512761533.9,tokens/sec,1532.8969155860989,tokens/sec,6.38497950526966,6.5290505182147465,tokens,200.0,200.0,tokens,1999.6585454545454,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,250,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,7.037653339594779,ns,20890380481.084618,20674949524.6,ns,3113626867.030051,3118962073.4,ns,89330420.17112848,37250562.5,tokens/sec,1407.5306679189557,tokens/sec,9.608965636248541,9.71823348170197,tokens,200.0,200.0,tokens,1999.657967576117,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,150,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.3712544083161267,ns,3645918047.532203,3649446480.1,ns,420487633.5186441,496939664.9,ns,16208193.035244016,16166222.8,tokens/sec,274.2508816632253,tokens/sec,54.855886610516,54.902494960836435,tokens,200.0,200.0,tokens,1999.664406779661,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,5,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,2.1616977354368347,ns,4625546321.430645,4628577774.65,ns,869909880.0225806,954749013.1,ns,18872544.931698818,18864982.85,tokens/sec,432.33954708736695,tokens/sec,43.23814488395175,43.26402370281542,tokens,200.0,200.0,tokens,1999.6483870967743,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,10,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,6.783282879062265,ns,14551410037.629168,14560828882.55,ns,2789191805.2079167,3027294248.35,ns,59106748.041371524,27008278.9,tokens/sec,1356.6537494445865,tokens/sec,13.77150847470315,13.874230843448228,tokens,199.99958333333333,200.0,tokens,1999.66,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,100,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,4.252464828453768,ns,5877019856.985306,5894713211.8,ns,1728567259.7232654,2264027859.0,ns,20846495.463628344,18185073.9,tokens/sec,850.4929656907534,tokens/sec,34.031183742935205,34.16482945958308,tokens,200.0,200.0,tokens,1999.6555102040816,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,25,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,7.319052047402746,ns,26240863188.331814,31699229947.85,ns,3749586447.382688,9070337135.45,ns,113021491.16054837,1059706909.0,tokens/sec,1463.8104094805492,tokens/sec,7.705337799901232,9.245622579717995,tokens,200.0,200.0,tokens,1999.6605922551253,2000.0,meta-llama3-70b-instruct,tensorrtllm,200,999,200,2000,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,1.7173835383801297,ns,2911072351.048649,2913865774.15,ns,73562907.17297298,82844881.65,ns,14259132.627682403,14510711.8,tokens/sec,343.4720660988952,tokens/sec,68.702326713877,68.76301417811622,tokens,199.9972972972973,200.0,tokens,199.65945945945947,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,5,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,12.726303680897429,ns,3925882706.293818,3959356087.7,ns,369822655.6898182,503794962.55,ns,17869649.045564268,17782797.6,tokens/sec,2545.265363926279,tokens/sec,50.94539134874269,51.08011393457988,tokens,200.00036363636363,200.0,tokens,199.65854545454545,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,50,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.7070704220092144,ns,2828245202.519737,2830109796.25,ns,43670395.348684214,49741285.8,ns,13992838.226990214,14269078.9,tokens/sec,141.41408440184287,tokens/sec,70.71524347015254,70.7559070284166,tokens,200.0,200.0,tokens,199.63815789473685,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,2,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,0.3622870867358519,ns,2760026011.0384617,2761340224.25,ns,27537517.282051284,28049824.9,ns,13731097.958574926,13992428.3,tokens/sec,72.45741734717038,tokens/sec,72.46309268380581,72.50222443906478,tokens,200.0,200.0,tokens,199.67948717948718,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,1,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,30.429952379902446,ns,8199940829.806628,8447396767.2,ns,1567794843.9197714,2310012422.95,ns,33327354.653337054,40301458.25,tokens/sec,6085.997431398177,tokens/sec,24.395085778805278,24.793938342355652,tokens,200.00022857142858,200.0,tokens,199.65954285714287,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,250,200,0,200
meta-llama3-70b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,4,fp8,requests/sec,21.364885915165438,ns,7013246052.155447,7199651980.65,ns,963716707.237561,1378207884.65,ns,30399581.622440133,30006774.299999997,tokens/sec,4272.9806569982775,tokens/sec,28.52239956771861,28.773155883636992,tokens,200.00016260162602,200.0,tokens,199.65934959349593,200.0,meta-llama3-70b-instruct,tensorrtllm,200,999,150,200,0,200
